timestamp,service,cpu_percent,mem_used_bytes,mem_limit_bytes,mem_percent,net_rx_bytes,net_tx_bytes,blk_read_bytes,blk_write_bytes,pids
1778959718219486924,bench_apache,7.87,166199296,2147483648,7.74,127000000,769000000,0,37600000,28
1778959718219486924,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959718219486924,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959718219486924,bench_pgbouncer,0.60,2073034,33651068764,0.01,630000000,612000000,0,8190,1
1778959718219486924,bench_postgres,5.42,79461089,4294967296,1.85,328000000,314000000,532000,1550000000,10
1778959721612350353,bench_apache,7.92,166513868,2147483648,7.75,127000000,769000000,0,37600000,28
1778959721612350353,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959721612350353,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959721612350353,bench_pgbouncer,0.50,1970274,33651068764,0.01,630000000,612000000,0,8190,1
1778959721612350353,bench_postgres,1.36,78884372,4294967296,1.84,328000000,314000000,532000,1550000000,10
1778959725046525462,bench_apache,7.74,168191590,2147483648,7.83,127000000,770000000,0,37600000,29
1778959725046525462,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959725046525462,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959725046525462,bench_pgbouncer,0.47,2088763,33651068764,0.01,630000000,612000000,0,8190,1
1778959725046525462,bench_postgres,1.07,79293317,4294967296,1.85,328000000,314000000,532000,1550000000,10
1778959728433910962,bench_apache,7.80,168086732,2147483648,7.83,127000000,770000000,0,37600000,29
1778959728433910962,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959728433910962,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959728433910962,bench_pgbouncer,0.55,2363490,33651068764,0.01,630000000,612000000,0,8190,1
1778959728433910962,bench_postgres,1.09,79146516,4294967296,1.84,328000000,314000000,532000,1550000000,10
1778959731842320095,bench_apache,8.66,168401305,2147483648,7.84,127000000,770000000,0,37600000,29
1778959731842320095,bench_nginx,3.63,192623411,2147483648,8.97,69500000,425000000,0,12300,19
1778959731842320095,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959731842320095,bench_pgbouncer,0.58,2342518,33651068764,0.01,631000000,612000000,0,8190,1
1778959731842320095,bench_postgres,1.26,79125544,4294967296,1.84,328000000,314000000,532000,1550000000,10
1778959735235510515,bench_apache,7.08,166199296,2147483648,7.74,127000000,771000000,0,37600000,28
1778959735235510515,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959735235510515,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959735235510515,bench_pgbouncer,0.55,2150629,33651068764,0.01,631000000,612000000,0,8190,1
1778959735235510515,bench_postgres,1.11,79293317,4294967296,1.85,328000000,314000000,532000,1550000000,10
1778959738618065893,bench_apache,7.93,166199296,2147483648,7.74,127000000,771000000,0,37600000,28
1778959738618065893,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959738618065893,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959738618065893,bench_pgbouncer,0.54,2703228,33651068764,0.01,631000000,612000000,0,8190,1
1778959738618065893,bench_postgres,4.79,79366717,4294967296,1.85,328000000,314000000,532000,1550000000,10
1778959742012973819,bench_apache,8.85,166094438,2147483648,7.73,127000000,771000000,0,37600000,28
1778959742012973819,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959742012973819,bench_django,0.04,133169152,2147483648,6.20,75900000,419000000,0,0,9
1778959742012973819,bench_pgbouncer,0.58,2064646,33651068764,0.01,631000000,612000000,0,8190,1
1778959742012973819,bench_postgres,0.97,79198945,4294967296,1.84,328000000,314000000,532000,1550000000,10
1778959745417173622,bench_apache,7.96,166094438,2147483648,7.74,127000000,772000000,0,37700000,28
1778959745417173622,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959745417173622,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959745417173622,bench_pgbouncer,0.55,2301624,33651068764,0.01,631000000,612000000,0,8190,1
1778959745417173622,bench_postgres,0.90,78999715,4294967296,1.84,329000000,314000000,532000,1550000000,10
1778959748801523960,bench_apache,7.74,165989580,2147483648,7.73,127000000,772000000,0,37700000,28
1778959748801523960,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959748801523960,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959748801523960,bench_pgbouncer,0.52,2322595,33651068764,0.01,631000000,612000000,0,8190,1
1778959748801523960,bench_postgres,4.37,79240888,4294967296,1.84,329000000,314000000,532000,1550000000,10
1778959752195245283,bench_apache,6.61,166094438,2147483648,7.73,127000000,772000000,0,37700000,28
1778959752195245283,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959752195245283,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959752195245283,bench_pgbouncer,0.40,2252341,33651068764,0.01,631000000,613000000,0,8190,1
1778959752195245283,bench_postgres,1.03,79073116,4294967296,1.84,329000000,314000000,532000,1550000000,10
1778959755610418081,bench_apache,7.60,166304153,2147483648,7.74,127000000,773000000,0,37700000,28
1778959755610418081,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959755610418081,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959755610418081,bench_pgbouncer,0.49,2073034,33651068764,0.01,631000000,613000000,0,8190,1
1778959755610418081,bench_postgres,0.96,78926315,4294967296,1.84,329000000,314000000,532000,1550000000,10
1778959759000727702,bench_apache,7.35,166409011,2147483648,7.75,127000000,773000000,0,37700000,28
1778959759000727702,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959759000727702,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959759000727702,bench_pgbouncer,0.42,2502950,33651068764,0.01,631000000,613000000,0,8190,1
1778959759000727702,bench_postgres,4.87,79408660,4294967296,1.85,329000000,314000000,532000,1550000000,10
1778959762390422685,bench_apache,5.45,166513868,2147483648,7.76,128000000,773000000,0,37700000,28
1778959762390422685,bench_nginx,0.02,192728268,2147483648,8.98,69500000,425000000,0,12300,19
1778959762390422685,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959762390422685,bench_pgbouncer,0.33,2522873,33651068764,0.01,631000000,613000000,0,8190,1
1778959762390422685,bench_postgres,1.05,79335260,4294967296,1.85,329000000,314000000,532000,1550000000,10
1778959765834978669,bench_apache,5.81,168191590,2147483648,7.83,128000000,774000000,0,37700000,29
1778959765834978669,bench_nginx,0.01,192623411,2147483648,8.97,69500000,425000000,0,12300,19
1778959765834978669,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959765834978669,bench_pgbouncer,0.36,2421161,33651068764,0.01,631000000,613000000,0,8190,1
1778959765834978669,bench_postgres,0.64,79765176,4294967296,1.86,329000000,314000000,532000,1550000000,10
1778959769265379538,bench_apache,5.40,168191590,2147483648,7.83,128000000,774000000,0,37700000,29
1778959769265379538,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959769265379538,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959769265379538,bench_pgbouncer,0.34,2428502,33651068764,0.01,631000000,613000000,0,8190,1
1778959769265379538,bench_postgres,0.66,79282831,4294967296,1.85,329000000,314000000,532000,1550000000,10
1778959772658548362,bench_apache,8.16,168296448,2147483648,7.84,128000000,774000000,0,37700000,29
1778959772658548362,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959772658548362,bench_django,0.04,132959436,2147483648,6.19,75900000,419000000,0,0,9
1778959772658548362,bench_pgbouncer,0.54,2428502,33651068764,0.01,631000000,613000000,0,8190,1
1778959772658548362,bench_postgres,0.64,78947287,4294967296,1.84,329000000,314000000,532000,1550000000,10
1778959776053744329,bench_apache,7.20,166618726,2147483648,7.76,128000000,774000000,0,37800000,28
1778959776053744329,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959776053744329,bench_django,0.04,132959436,2147483648,6.19,75900000,419000000,0,0,9
1778959776053744329,bench_pgbouncer,0.47,2404384,33651068764,0.01,632000000,613000000,0,8190,1
1778959776053744329,bench_postgres,0.98,79639347,4294967296,1.85,329000000,314000000,532000,1550000000,10
1778959779444578904,bench_apache,7.96,166723584,2147483648,7.76,128000000,775000000,0,37800000,28
1778959779444578904,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959779444578904,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959779444578904,bench_pgbouncer,0.58,2481979,33651068764,0.01,632000000,613000000,0,8190,1
1778959779444578904,bench_postgres,4.75,79681290,4294967296,1.86,329000000,315000000,532000,1550000000,10
1778959782850387470,bench_apache,7.93,166409011,2147483648,7.75,128000000,775000000,0,37800000,28
1778959782850387470,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959782850387470,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959782850387470,bench_pgbouncer,0.51,2625634,33651068764,0.01,632000000,613000000,0,8190,1
1778959782850387470,bench_postgres,1.14,79387688,4294967296,1.85,329000000,315000000,532000,1550000000,10
1778959786241945124,bench_apache,8.09,166513868,2147483648,7.75,128000000,775000000,0,37800000,28
1778959786241945124,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959786241945124,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959786241945124,bench_pgbouncer,0.54,2076180,33651068764,0.01,632000000,613000000,0,8190,1
1778959786241945124,bench_postgres,1.23,79796633,4294967296,1.86,329000000,315000000,532000,1550000000,10
1778959789650284094,bench_apache,9.61,166513868,2147483648,7.75,128000000,776000000,0,37800000,28
1778959789650284094,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959789650284094,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959789650284094,bench_pgbouncer,0.67,2310012,33651068764,0.01,632000000,613000000,0,8190,1
1778959789650284094,bench_postgres,4.74,79775662,4294967296,1.86,329000000,315000000,532000,1550000000,10
1778959793058575897,bench_apache,8.25,167038156,2147483648,7.78,128000000,776000000,0,37800000,28
1778959793058575897,bench_nginx,0.02,192728268,2147483648,8.97,69500000,425000000,0,12300,19
1778959793058575897,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959793058575897,bench_pgbouncer,0.44,2252341,33651068764,0.01,632000000,613000000,0,8190,1
1778959793058575897,bench_postgres,1.19,79188459,4294967296,1.84,329000000,315000000,532000,1550000000,10
1778959796443556535,bench_apache,7.78,167247872,2147483648,7.79,128000000,776000000,0,37800000,28
1778959796443556535,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959796443556535,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959796443556535,bench_pgbouncer,0.47,2256535,33651068764,0.01,632000000,614000000,0,8190,1
1778959796443556535,bench_postgres,1.16,78915829,4294967296,1.84,329000000,315000000,532000,1550000000,10
1778959799831981503,bench_apache,7.90,166618726,2147483648,7.76,128000000,777000000,0,37800000,28
1778959799831981503,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959799831981503,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959799831981503,bench_pgbouncer,0.51,2502950,33651068764,0.01,632000000,614000000,0,8190,1
1778959799831981503,bench_postgres,4.73,79125544,4294967296,1.84,329000000,315000000,532000,1550000000,10
1778959803280753366,bench_apache,8.01,166933299,2147483648,7.77,128000000,777000000,0,37800000,28
1778959803280753366,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959803280753366,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959803280753366,bench_pgbouncer,0.51,2264924,33651068764,0.01,632000000,614000000,0,8190,1
1778959803280753366,bench_postgres,4.49,79450603,4294967296,1.85,329000000,315000000,532000,1560000000,10
1778959806683992628,bench_apache,9.00,168296448,2147483648,7.84,128000000,777000000,0,37900000,29
1778959806683992628,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959806683992628,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959806683992628,bench_pgbouncer,0.57,2473590,33651068764,0.01,632000000,614000000,0,8190,1
1778959806683992628,bench_postgres,1.02,79314288,4294967296,1.85,329000000,315000000,532000,1560000000,10
1778959810079595778,bench_apache,7.38,168611020,2147483648,7.85,128000000,778000000,0,37900000,29
1778959810079595778,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959810079595778,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959810079595778,bench_pgbouncer,0.45,2318401,33651068764,0.01,632000000,614000000,0,8190,1
1778959810079595778,bench_postgres,1.33,79482060,4294967296,1.85,329000000,315000000,532000,1560000000,10
1778959813480754816,bench_apache,7.34,168820736,2147483648,7.86,128000000,778000000,0,37900000,29
1778959813480754816,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959813480754816,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959813480754816,bench_pgbouncer,0.45,2645557,33651068764,0.01,633000000,614000000,0,8190,1
1778959813480754816,bench_postgres,1.02,79408660,4294967296,1.85,329000000,315000000,532000,1560000000,10
1778959816874201456,bench_apache,7.89,166723584,2147483648,7.76,128000000,778000000,0,37900000,28
1778959816874201456,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959816874201456,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959816874201456,bench_pgbouncer,0.47,2559574,33651068764,0.01,633000000,614000000,0,8190,1
1778959816874201456,bench_postgres,0.86,79534489,4294967296,1.85,329000000,315000000,532000,1560000000,10
1778959820268676864,bench_apache,7.93,166618726,2147483648,7.76,129000000,779000000,0,37900000,28
1778959820268676864,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959820268676864,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959820268676864,bench_pgbouncer,0.52,2584739,33651068764,0.01,633000000,614000000,0,8190,1
1778959820268676864,bench_postgres,1.33,79303802,4294967296,1.85,329000000,315000000,532000,1560000000,10
1778959823666480229,bench_apache,7.63,166618726,2147483648,7.76,129000000,779000000,0,37900000,28
1778959823666480229,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959823666480229,bench_django,0.05,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959823666480229,bench_pgbouncer,0.50,2421161,33651068764,0.01,633000000,614000000,0,8190,1
1778959823666480229,bench_postgres,1.00,79293317,4294967296,1.85,330000000,315000000,532000,1560000000,10
1778959827094005640,bench_apache,4.81,166933299,2147483648,7.77,129000000,779000000,0,37900000,28
1778959827094005640,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959827094005640,bench_django,0.05,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959827094005640,bench_pgbouncer,0.27,2563768,33651068764,0.01,633000000,614000000,0,8190,1
1778959827094005640,bench_postgres,0.65,79209431,4294967296,1.84,330000000,315000000,532000,1560000000,10
1778959830495139997,bench_apache,5.11,166618726,2147483648,7.76,129000000,779000000,0,37900000,28
1778959830495139997,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959830495139997,bench_django,0.05,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959830495139997,bench_pgbouncer,0.46,2150629,33651068764,0.01,633000000,614000000,0,8190,1
1778959830495139997,bench_postgres,0.66,79534489,4294967296,1.85,330000000,315000000,532000,1560000000,10
1778959833933555157,bench_apache,5.68,166618726,2147483648,7.76,129000000,780000000,0,37900000,28
1778959833933555157,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959833933555157,bench_django,0.05,133064294,2147483648,6.19,75900000,419000000,0,0,9
1778959833933555157,bench_pgbouncer,0.39,2432696,33651068764,0.01,633000000,614000000,0,8190,1
1778959833933555157,bench_postgres,4.17,79817605,4294967296,1.86,330000000,315000000,532000,1560000000,10
1778959837369865637,bench_apache,8.87,166828441,2147483648,7.77,129000000,780000000,0,38000000,28
1778959837369865637,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959837369865637,bench_django,0.03,133064294,2147483648,6.19,75900000,419000000,0,0,9
1778959837369865637,bench_pgbouncer,0.74,2355101,33651068764,0.01,633000000,614000000,0,8190,1
1778959837369865637,bench_postgres,2.06,79744204,4294967296,1.86,330000000,315000000,532000,1560000000,10
1778959840756398728,bench_apache,8.58,166409011,2147483648,7.75,129000000,780000000,0,38000000,28
1778959840756398728,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959840756398728,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959840756398728,bench_pgbouncer,0.61,2380267,33651068764,0.01,633000000,615000000,0,8190,1
1778959840756398728,bench_postgres,1.16,79198945,4294967296,1.84,330000000,315000000,532000,1560000000,10
1778959844167958304,bench_apache,12.63,168191590,2147483648,7.83,129000000,781000000,0,38000000,29
1778959844167958304,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959844167958304,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959844167958304,bench_pgbouncer,0.61,2264924,33651068764,0.01,633000000,615000000,0,8190,1
1778959844167958304,bench_postgres,1.12,79136030,4294967296,1.84,330000000,315000000,532000,1560000000,10
1778959847566797845,bench_apache,7.54,168506163,2147483648,7.85,129000000,781000000,0,38000000,29
1778959847566797845,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959847566797845,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959847566797845,bench_pgbouncer,0.57,2310012,33651068764,0.01,633000000,615000000,0,8190,1
1778959847566797845,bench_postgres,0.96,78926315,4294967296,1.84,330000000,315000000,532000,1560000000,10
1778959850957706109,bench_apache,8.95,168401305,2147483648,7.84,129000000,781000000,0,38000000,29
1778959850957706109,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959850957706109,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959850957706109,bench_pgbouncer,0.48,2330984,33651068764,0.01,633000000,615000000,0,8190,1
1778959850957706109,bench_postgres,0.98,79335260,4294967296,1.85,330000000,315000000,532000,1560000000,10
1778959854362004912,bench_apache,4.83,166409011,2147483648,7.75,129000000,782000000,0,38000000,28
1778959854362004912,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959854362004912,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959854362004912,bench_pgbouncer,0.29,2228224,33651068764,0.01,633000000,615000000,0,8190,1
1778959854362004912,bench_postgres,0.63,79828090,4294967296,1.86,330000000,315000000,532000,1560000000,10
1778959857757274362,bench_apache,8.68,166618726,2147483648,7.76,129000000,782000000,0,38000000,28
1778959857757274362,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959857757274362,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959857757274362,bench_pgbouncer,0.50,2395996,33651068764,0.01,634000000,615000000,0,8190,1
1778959857757274362,bench_postgres,0.97,79167488,4294967296,1.84,330000000,315000000,532000,1570000000,10
1778959861159323868,bench_apache,8.77,166304153,2147483648,7.74,129000000,782000000,0,38000000,28
1778959861159323868,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959861159323868,bench_django,0.03,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959861159323868,bench_pgbouncer,0.63,2690646,33651068764,0.01,634000000,615000000,0,8190,1
1778959861159323868,bench_postgres,1.25,79524003,4294967296,1.85,330000000,315000000,532000,1570000000,10
1778959864558511774,bench_apache,7.37,166828441,2147483648,7.77,129000000,783000000,0,38000000,28
1778959864558511774,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959864558511774,bench_django,0.04,133064294,2147483648,6.20,75900000,419000000,0,0,9
1778959864558511774,bench_pgbouncer,0.51,2240806,33651068764,0.01,634000000,615000000,0,8190,1
1778959864558511774,bench_postgres,4.40,79953920,4294967296,1.86,330000000,315000000,532000,1570000000,10
1778959867950000187,bench_apache,8.24,166723584,2147483648,7.76,129000000,783000000,0,38100000,28
1778959867950000187,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959867950000187,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959867950000187,bench_pgbouncer,0.52,2318401,33651068764,0.01,634000000,615000000,0,8190,1
1778959867950000187,bench_postgres,1.20,79880519,4294967296,1.86,330000000,315000000,532000,1570000000,10
1778959871359343279,bench_apache,8.46,166199296,2147483648,7.74,129000000,783000000,0,38100000,28
1778959871359343279,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959871359343279,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959871359343279,bench_pgbouncer,0.50,2498756,33651068764,0.01,634000000,615000000,0,8190,1
1778959871359343279,bench_postgres,0.73,79670804,4294967296,1.85,330000000,316000000,532000,1570000000,10
1778959874747208402,bench_apache,5.91,166723584,2147483648,7.76,129000000,784000000,0,38100000,28
1778959874747208402,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959874747208402,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959874747208402,bench_pgbouncer,0.43,2249195,33651068764,0.01,634000000,615000000,0,8190,1
1778959874747208402,bench_postgres,2.37,80394321,4294967296,1.87,330000000,316000000,532000,1570000000,16
1778959878183077294,bench_apache,4.73,166199296,2147483648,7.74,129000000,784000000,0,38100000,28
1778959878183077294,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959878183077294,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959878183077294,bench_pgbouncer,0.36,2387607,33651068764,0.01,634000000,615000000,0,8190,1
1778959878183077294,bench_postgres,0.58,79314288,4294967296,1.85,330000000,316000000,532000,1570000000,10
1778959881585413149,bench_apache,7.93,166409011,2147483648,7.75,130000000,784000000,0,38100000,28
1778959881585413149,bench_nginx,3.86,192728268,2147483648,8.98,69500000,425000000,0,12300,19
1778959881585413149,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959881585413149,bench_pgbouncer,0.52,2269118,33651068764,0.01,634000000,615000000,0,8190,1
1778959881585413149,bench_postgres,1.26,79094087,4294967296,1.84,330000000,316000000,532000,1570000000,10
1778959884996121493,bench_apache,9.28,168715878,2147483648,7.86,130000000,784000000,0,38100000,29
1778959884996121493,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959884996121493,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959884996121493,bench_pgbouncer,0.71,2260729,33651068764,0.01,634000000,616000000,0,8190,1
1778959884996121493,bench_postgres,4.76,79513518,4294967296,1.85,330000000,316000000,532000,1570000000,10
1778959888409790051,bench_apache,5.71,168611020,2147483648,7.85,130000000,785000000,0,38100000,29
1778959888409790051,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959888409790051,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959888409790051,bench_pgbouncer,0.46,2593128,33651068764,0.01,634000000,616000000,0,8190,1
1778959888409790051,bench_postgres,0.79,79209431,4294967296,1.84,330000000,316000000,532000,1570000000,10
1778959891797482663,bench_apache,7.86,168611020,2147483648,7.85,130000000,785000000,0,38100000,29
1778959891797482663,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959891797482663,bench_django,6.93,141138329,2147483648,6.57,75900000,419000000,0,0,10
1778959891797482663,bench_pgbouncer,0.63,2174746,33651068764,0.01,634000000,616000000,0,8190,1
1778959891797482663,bench_postgres,1.07,79062630,4294967296,1.84,330000000,316000000,532000,1570000000,10
1778959895228060168,bench_apache,6.80,166723584,2147483648,7.76,130000000,785000000,0,38100000,28
1778959895228060168,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959895228060168,bench_django,0.03,132959436,2147483648,6.19,75900000,419000000,0,0,9
1778959895228060168,bench_pgbouncer,0.41,2342518,33651068764,0.01,634000000,616000000,0,8190,1
1778959895228060168,bench_postgres,0.89,79440117,4294967296,1.85,330000000,316000000,532000,1570000000,10
1778959898618302976,bench_apache,4.60,166828441,2147483648,7.77,130000000,786000000,0,38200000,28
1778959898618302976,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959898618302976,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959898618302976,bench_pgbouncer,0.27,2580545,33651068764,0.01,634000000,616000000,0,8190,1
1778959898618302976,bench_postgres,1.31,79272345,4294967296,1.85,330000000,316000000,532000,1570000000,10
1778959902015749167,bench_apache,6.35,166304153,2147483648,7.75,130000000,786000000,0,38200000,28
1778959902015749167,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959902015749167,bench_django,0.05,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959902015749167,bench_pgbouncer,0.35,2453667,33651068764,0.01,635000000,616000000,0,8190,1
1778959902015749167,bench_postgres,0.70,79272345,4294967296,1.85,330000000,316000000,532000,1570000000,10
1778959905430610225,bench_apache,7.50,166828441,2147483648,7.77,130000000,786000000,0,38200000,28
1778959905430610225,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959905430610225,bench_django,0.05,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959905430610225,bench_pgbouncer,0.38,2170552,33651068764,0.01,635000000,616000000,0,8190,1
1778959905430610225,bench_postgres,0.80,79524003,4294967296,1.85,331000000,316000000,532000,1570000000,10
1778959908821139024,bench_apache,5.51,166618726,2147483648,7.76,130000000,786000000,0,38200000,28
1778959908821139024,bench_nginx,0.02,192413696,2147483648,8.96,69500000,425000000,0,12300,19
1778959908821139024,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959908821139024,bench_pgbouncer,0.40,2252341,33651068764,0.01,635000000,616000000,0,8190,1
1778959908821139024,bench_postgres,1.10,79209431,4294967296,1.84,331000000,316000000,532000,1570000000,10
1778959912234365523,bench_apache,6.17,166723584,2147483648,7.76,130000000,787000000,0,38200000,28
1778959912234365523,bench_nginx,3.72,192833126,2147483648,8.98,69500000,425000000,0,12300,19
1778959912234365523,bench_django,0.04,132854579,2147483648,6.19,75900000,419000000,0,0,9
1778959912234365523,bench_pgbouncer,0.47,2445279,33651068764,0.01,635000000,616000000,0,8190,1
1778959912234365523,bench_postgres,0.80,79482060,4294967296,1.85,331000000,316000000,532000,1570000000,10
1778959915629998990,bench_apache,7.63,166513868,2147483648,7.76,130000000,787000000,0,38200000,28
1778959915629998990,bench_nginx,0.01,192413696,2147483648,8.96,69500000,425000000,0,12300,19
